ID;OLT;Hora;F/S/P;ONT ID;MAC;CLIENTE;S/N;RX (dBm);TX (dBm);Status;Primária;Secundária;Porta Sec.;Descrição OLT;Mudanças
67415;99;2025-07-08 10:00:26.585301;0/2/9;61;;;485754434B1AE99A;;;offline;2A12;2A12-S6;P9;2A12S6 P9;Não
67414;99;2025-07-08 10:00:26.311816;0/2/9;60;;;485754439D9FA29B;;;offline;2A12;2A12-S2;P14;2A12S2 P14;Não
67413;99;2025-07-08 10:00:25.999524;0/2/9;49;;;485754438946309D;;;offline;2A12;2A12-S3;P6;2A12S3 P6;Não
67412;99;2025-07-08 10:00:17.936693;0/2/7;24;;;485754434BDBD59E;;;offline;1A13;1A13-S2;P6;1A13S2 P6;Não
67411;99;2025-07-08 10:00:15.956371;0/2/6;90;;;485754436713B09B;;;offline;1A330;1A330-S5;P11;1A330S5 P11;Não
67410;99;2025-07-08 10:00:15.581298;0/2/6;70;;;485754434E74079A;;;offline;1A330;1A330-S1;P9;1A330S1 P9;Não
67409;99;2025-07-08 10:00:15.317982;0/2/6;67;;;48575443CDDC3C3C;;;offline;1A330;1A330-S1;P16;1A330S1 P16;Não
67408;99;2025-07-08 10:00:14.829243;0/2/6;53;;;485754438146078D;;;offline;1A330;1A330-S7;P13;1A330S7 P13;Não
67407;99;2025-07-08 10:00:14.484572;0/2/6;51;;;48575443FE294C9B;;;offline;JOSIMAR ALMEIDA DE JE;N/A;N/A;JOSIMAR ALMEIDA DE JE;Não
67406;99;2025-07-08 10:00:14.157391;0/2/6;49;;;48575443E360299B;;;offline;32263;N/A;N/A;32263;Não
67405;99;2025-07-08 10:00:13.324816;0/2/5;12;;;48575443D233809B;;;offline;4A111;4A111-S2;P11;4A111S2 P11;Não
67404;99;2025-07-08 10:00:09.492444;0/2/4;28;;;485754431D8CB29E;;;offline;1B446;1B446-S5;P7;1B446S5 P7;Não
67403;99;2025-07-08 10:00:04.172662;0/2/3;48;;;4857544369E35B9E;;;offline;5A15;5A15-S5;P2;5A15S5 P2;Não
67402;99;2025-07-08 10:00:00.778672;0/2/1;6;;;485754434DCF9A9D;;;offline;3A326;3A326-S2;P4;3A326S2 P4;Não
67401;99;2025-07-08 09:59:49.638147;0/1/15;55;;;48575443BE0B969C;;;offline;2A13;2A13-S5;P10;2A13S5 P10;Não
67400;99;2025-07-08 09:59:40.166506;0/1/11;51;;;4857544322F5FD9D;;;offline;1C889;1C889-S4;P10;1C889S4 P10;Não
